2.606881999999999810e-01,2.607264000000000248e-01,2.594233000000000233e-01,2.561012000000000288e-01,2.580439999999999956e-01,2.583838400000000313e-01,2.576998999999999818e-01,2.537713000000000330e-01,2.617374266666666616e-01,2.579834999999999767e-01,2.559097999999999651e-01,2.557889733333332805e-01
2.145527953333333515e-01,2.014106253333333152e-01,1.527069400000000132e-01,2.039925833333333383e-01,2.161742099999999778e-01,1.989467199999999936e-01,1.731591133333333365e-01,1.728932699999999878e-01,1.719732299999999769e-01,1.696804199999999985e-01,2.002794899999999767e-01,2.013397899999999907e-01
6.581099999999999450e-02,4.163499999999999840e-02,5.302731466666666532e-02,4.966100000000000375e-02,5.584599999999999981e-02,5.405599999999999988e-02,2.925699999999999829e-02,3.062399999999999844e-02,7.046730333333334206e-02,6.172300000000000009e-02,6.794798999999999978e-02,7.058699999999999697e-02
7.160081999999999558e-02,8.081141999999999492e-02,1.569708133333333477e-01,1.552926800000000163e-01,1.213946733333333416e-01,1.475435766666666759e-01,1.959439299999999884e-01,1.977286033333333359e-01,1.586436533333333287e-01,6.860367000000000548e-02,6.813891999999999172e-02,6.856632466666666426e-02
8.454833333333332257e-02,4.684450000000000419e-02,2.087379999999999791e-02,1.427199999999999823e-02,1.186382333333333566e-02,3.538269999999999610e-02,1.974360000000000004e-02,1.759170000000000178e-02,1.723689999999999944e-02,1.466093999999999904e-02,1.670744533333333448e-02,1.694160000000000110e-02
2.660380999999999996e-01,2.434071999999999902e-01,2.447023000000000115e-01,2.490114999999999967e-01,2.476423286666666612e-01,2.597616000000000369e-01,2.543498000000000148e-01,2.355938000000000199e-01,2.320740000000000025e-01,2.423865999999999798e-01,2.156851973333333283e-01,2.597962000000000327e-01
1.804166299999999945e-01,1.423870600000000097e-01,1.741836699999999849e-01,1.473886833333333535e-01,9.758464000000000027e-02,1.355479380000000345e-01,2.293871199999999999e-01,2.322947599999999890e-01,2.166840099999999825e-01,1.039719793333333253e-01,1.149320013333333113e-01,1.396981099999999865e-01
7.495180999999999372e-02,8.406724666666667845e-02,3.663494999999999252e-02,2.545263000000000039e-02,4.147648333333332771e-02,6.936876000000001541e-02,2.374312000000000297e-02,2.254936000000000093e-02,2.267138999999999613e-02,2.295825999999999770e-02,3.992505999999999833e-02,7.158252000000001058e-02
1.507223300000000155e-01,1.555964199999999575e-01,1.374716599999999955e-01,1.344456199999999879e-01,1.326067599999999902e-01,1.480257499999999837e-01,1.345746699999999796e-01,1.388981400000000310e-01,1.529145659999999740e-01,1.353902499999999898e-01,1.451954199999999917e-01,1.500154099999999879e-01
1.000186446666666701e-01,8.901600333333334336e-02,1.377979333333333445e-01,1.323484326666666822e-01,1.098428000000000043e-01,1.302275599999999922e-01,2.237616279999999902e-01,2.300317116666666661e-01,2.061043999999999932e-01,1.500687099999999941e-01,1.671133633333333479e-01,1.506079156666666752e-01
2.910763499999999837e-01,3.498326399999999170e-01,3.595041500000000223e-01,3.092230433333332806e-01,2.875826400000000005e-01,3.060362200000000255e-01,3.053166399999999725e-01,3.215595099999999928e-01,2.912718999999999725e-01,2.667043933333332895e-01,3.016303399999999413e-01,3.002572533333333071e-01
8.649563533333332055e-02,8.635537999999998160e-02,1.593907600000000202e-01,1.092662333333333374e-01,9.518488333333335882e-02,7.931376033333333020e-02,1.970020533333333435e-01,9.037882999999999334e-02,7.614857999999999350e-02,6.965511000000000619e-02,7.017350999999998062e-02,1.125929699999999728e-01
1.769812400000000119e-01,2.057167319999999855e-01,1.883441899999999947e-01,1.812128566666666440e-01,1.507237133333333146e-01,1.638870629999999717e-01,9.148038000000001391e-02,1.084073799999999976e-01,1.698563299999999998e-01,1.946442400000000239e-01,1.522730320000000304e-01,1.668190749999999833e-01
4.707672999999999719e-02,6.074672999999999878e-02,2.672901333333333601e-02,2.565972999999999865e-02,3.413672999999999708e-02,1.117420666666666708e-02,2.580157999999999757e-02,5.444372999999999574e-02,6.813673000000000646e-02,3.783243333333333180e-02,3.118972999999999884e-02,3.856296533333333082e-02
1.235398599999999875e-01,9.012488666666669535e-02,1.067680520000000161e-01,1.310225000000000140e-01,1.067269726666666696e-01,1.160815999999999654e-01,9.967119999999998758e-02,7.209517666666667712e-02,7.952196599999999949e-02,6.499650000000001260e-02,6.911016666666666697e-02,7.177689999999999071e-02
1.380264800000000069e-01,9.591801000000001187e-02,7.413625000000000076e-02,6.409875000000000989e-02,6.412384000000001527e-02,6.317744000000000137e-02,5.292745999999998868e-02,5.743348000000000897e-02,6.366063000000000971e-02,5.130979000000000095e-02,5.027887999999999802e-02,6.778296366666666795e-02
1.516455933333333284e-01,1.674065400000000203e-01,9.312426000000000037e-02,8.353449000000000291e-02,1.062577166666666545e-01,9.742098000000000424e-02,8.772097000000000921e-02,1.018457833333333423e-01,1.680686766666666665e-01,8.623327333333333233e-02,1.406988799999999984e-01,1.192258329999999894e-01
3.528900999999999843e-01,3.594728999999999841e-01,3.633681999999999745e-01,3.617926000000000197e-01,3.648715000000000153e-01,3.616594999999999671e-01,3.661043999999999965e-01,3.640211999999999892e-01,2.476444999999999896e-01,1.926395000000000191e-01,1.781156000000000128e-01,9.486250000000000238e-02
2.396599466666666789e-01,2.013746973333333523e-01,1.943489999999999940e-01,1.982899999999999940e-01,1.831380499999999967e-01,1.965489999999999737e-01,1.751593039999999879e-01,1.867954333333333161e-01,2.016719999999999346e-01,1.624949999999999728e-01,1.834325400000000050e-01,1.364303199999999938e-01
1.437540466666666628e-01,1.607952836666667051e-01,2.221747439999999796e-01,1.846733300000000244e-01,9.006011999999997963e-02,1.009731700000000149e-01,9.161985999999998354e-02,1.166057419999999983e-01,1.420825440000000051e-01,1.053247706666666644e-01,9.784528000000000669e-02,9.474914666666668650e-02
1.896945123333333150e-01,2.130268933333333281e-01,1.976833013333333389e-01,1.965986000000000122e-01,2.214165466666666582e-01,2.402890000000000026e-01,2.061950000000000172e-01,2.125811733333333453e-01,2.672140000000000071e-01,1.933142419999999695e-01,1.726605620000000174e-01,1.908188999999999858e-01
1.127304699999999993e-01,1.005692929999999902e-01,1.628290000000000015e-01,1.730870000000000186e-01,1.756528590000000223e-01,1.422674400000000228e-01,1.111473619999999857e-01,1.366682433333333557e-01,1.177533733333333416e-01,1.297590999999999883e-01,1.041099999999999942e-01,1.107601186666666709e-01
3.056978000000000473e-02,3.983616666666666556e-02,7.684488000000000429e-02,6.791107999999999867e-02,5.399772999999999379e-02,5.317188000000000470e-02,6.794008000000001379e-02,4.363346666666666901e-02,2.119404000000000080e-02,2.073257999999999698e-02,2.267177999999999555e-02,2.102752000000000440e-02
5.339148999999999978e-02,4.792514333333332960e-02,1.687910400000000033e-01,1.605207000000000161e-01,1.861448899999999518e-01,1.317315566666666660e-01,1.447926900000000017e-01,1.396639486666666485e-01,9.045275999999999317e-02,2.007961066666666683e-01,1.458194399999999946e-01,8.080761599999999878e-02
1.299524000000000235e-01,1.025450833333333422e-01,1.109034999999999882e-01,8.941572999999999882e-02,9.687887999999998667e-02,8.468634333333331654e-02,9.191602999999999579e-02,9.684297999999999518e-02,9.165468000000000226e-02,8.836887999999998300e-02,9.087982999999999478e-02,9.529454666666664631e-02
2.427513700000000496e-01,2.199281799999999731e-01,1.904131699999999927e-01,2.124062199999999789e-01,1.270043099999999814e-01,1.389712699999999801e-01,1.813072199999999634e-01,2.589172700000000327e-01,2.182632700000000092e-01,2.274583100000000246e-01,1.900902700000000334e-01,1.842938699999999708e-01
1.796770900000000115e-01,1.700980900000000073e-01,1.576255799999999874e-01,1.603418066666666697e-01,1.629829600000000100e-01,1.620917299999999894e-01,1.611981799999999965e-01,1.603263633333333327e-01,1.628485366666666545e-01,1.694670299999999907e-01,1.666456866666666536e-01,1.686708733333333321e-01
1.921987699999999910e-01,2.211656300000000297e-01,2.220700299999999738e-01,1.895267700000000111e-01,1.817779300000000042e-01,1.974501200000000067e-01,2.112442800000000065e-01,2.331202699999999628e-01,1.980497199999999847e-01,2.057233199999999873e-01,1.930511699999999942e-01,2.026413466666666663e-01
2.050750666666666458e-02,2.286774999999999919e-02,2.124782599999999744e-02,4.876480000000000398e-02,7.249414333333333016e-02,7.644678999999998670e-02,7.841319999999998847e-02,7.237667000000000406e-02,6.625759999999999983e-02,7.935560666666666152e-02,8.466369666666666294e-02,8.499987000000000514e-02
1.497988199999999992e-01,1.555854700000000035e-01,1.536220366666666559e-01,1.340550899999999879e-01,1.304167509999999974e-01,1.437976099999999924e-01,1.442225799999999891e-01,1.417374900000000215e-01,1.407646599999999859e-01,1.451998100000000125e-01,1.494791099999999984e-01,1.456161599999999945e-01
7.790313933333334329e-02,9.275159999999998961e-02,8.999416999999999833e-02,1.239677333333333298e-02,3.154060000000000197e-02,6.217483733333334373e-02,5.266125999999999446e-02,7.747511999999999455e-02,5.635247999999998952e-02,1.200640533333333371e-01,9.334242666666665855e-02,6.374282066666665802e-02
1.312170000000000281e-01,1.008467999999999865e-01,8.758679999999999244e-02,1.190741999999999773e-01,6.477646166666667371e-02,1.038692573333333397e-01,4.688439999999999969e-02,4.454759000000001190e-02,7.644273333333333198e-02,8.129343999999999459e-02,9.236846666666666261e-02,5.739104666666667437e-02
2.404829999999999746e-01,2.419604999999999673e-01,2.603053333333332775e-01,2.851756999999999209e-01,2.425812999999999720e-01,2.402837999999999641e-01,2.519910399999999440e-01,2.271610076666666367e-01,2.121021533333333486e-01,2.390183000000000169e-01,2.377122571999999712e-01,2.448453999999999353e-01
1.662854900000000080e-01,1.799648433333332909e-01,2.109880099999999759e-01,2.219080966666666654e-01,2.019763933333333095e-01,1.958678199999999703e-01,1.363980499999999929e-01,1.817175346666666802e-01,2.105812023333333560e-01,1.584798033333333356e-01,1.426866800000000102e-01,1.305219599999999924e-01
1.352815699999999899e-01,1.271276413333333188e-01,1.174533000000000105e-01,1.589400133333333243e-01,1.241632673333333409e-01,1.107339000000000101e-01,1.219599999999999990e-01,1.266995443333333304e-01,1.128931220000000124e-01,1.541487599999999958e-01,1.711723233333333205e-01,7.535846499999999948e-02
8.024293399999998799e-02,7.537860000000000393e-02,7.343560000000000365e-02,7.841464999999998853e-02,8.131164999999999921e-02,7.486068999999999363e-02,7.302705299999999455e-02,1.177764366666666646e-01,7.234965000000000146e-02,7.272365000000000079e-02,6.253743999999999970e-02,7.233993500000000798e-02
1.779302833333333000e-01,1.670586600000000255e-01,5.291034666666666331e-02,3.793124999999999969e-02,5.159104999999999941e-02,1.807114866666666986e-01,1.856450533333333652e-01,1.306641199999999947e-01,1.171590099999999940e-01,5.621016400000000690e-02,5.123628333333334062e-02,5.518475999999999937e-02
1.245564699999999886e-01,2.079318000000000000e-01,8.681427633333332894e-02,9.834581399999998974e-02,7.687197733333331340e-02,8.291588099999999684e-02,3.904629999999999906e-02,4.538870000000000404e-02,2.537509999999999766e-02,1.134527999999999925e-01,5.985110000000000430e-02,6.441987733333331967e-02
1.694480000000000153e-01,1.496789999999999787e-01,1.516474766666666696e-01,1.504286333333333114e-01,1.627155999999999880e-01,1.710458933333333098e-01,1.568116999999999983e-01,1.437726033333333320e-01,1.510439166666666666e-01,1.589399600000000190e-01,1.612761600000000017e-01,1.768018000000000089e-01
2.434973000000000276e-01,2.116447396666666370e-01,2.045011999999999941e-01,2.269341199999999614e-01,2.362218999999999847e-01,2.592368633333332339e-01,2.125326343333333312e-01,2.182061646666667021e-01,2.228542066666666932e-01,1.867281666666666395e-01,2.420430833333333531e-01,2.375054166666666633e-01
1.030316000000000010e-01,1.881918500000000216e-01,1.185776360000000001e-01,1.098189163333333079e-01,1.120131663333333166e-01,8.367500299999998392e-02,6.753960000000000519e-02,6.992106333333332480e-02,6.104383333333333883e-02,7.779939999999999078e-02,1.171226000000000073e-01,8.556680333333333000e-02
2.544443833333333571e-01,3.444673400000000107e-01,3.180508080000000182e-01,2.795908400000000071e-01,2.628736499999999587e-01,2.685634699999999708e-01,2.517388133333333666e-01,2.003517799999999793e-01,2.175405166666666279e-01,2.259279399999999938e-01,2.262682733333332696e-01,2.096668999999999894e-01
2.866115000000000190e-01,2.644874000000000391e-01,2.592992000000000075e-01,2.023214000000000123e-01,2.063243000000000160e-01,2.584088000000000496e-01,2.092650733333333568e-01,2.182935000000000569e-01,1.948040000000000327e-01,1.741917000000000049e-01,2.160225000000000339e-01,1.957620000000000471e-01
2.167471666666666852e-01,2.424095366666666473e-01,2.059440000000000159e-01,1.578150000000000108e-01,1.788243333333333351e-01,2.072719999999999840e-01,2.079159999999999897e-01,1.979867233333333920e-01,1.966641100000000031e-01,1.936770000000000158e-01,2.030120133333333243e-01,1.912780000000000036e-01
1.334930000000000005e-01,9.074160666666668262e-02,1.481030999999999875e-01,1.157259999999999955e-01,1.713894033333333289e-01,3.097805599999999271e-01,3.205240000000000311e-01,2.993304033333333281e-01,2.468100000000000294e-01,2.323325333333333409e-01,1.416327873333333431e-01,1.918890000000000040e-01
2.053509999999999780e-01,1.475944033333333738e-01,2.716504599999999270e-01,1.955618099999999748e-01,2.290405366666666553e-01,2.016289883333333144e-01,1.746655000000000083e-02,2.325121239999999589e-01,2.048193100000000044e-01,2.342145900000000003e-01,1.913778433333333251e-01,1.556273600000000201e-01
2.722622806666667450e-01,2.042762182666666704e-01,1.541570549999999873e-01,1.503320000000000212e-01,1.926904666666666710e-01,2.214333933333333393e-01,1.660775066666666799e-01,1.535441999999999918e-01,1.484092566666666557e-01,1.489373333333333105e-01,2.069184103333333580e-01,2.236896133333333425e-01
1.883509999999999907e-01,1.659861700000000162e-01,1.403084679999999917e-01,1.342671199999999898e-01,1.248937999999999854e-01,2.031155646000000203e-01,1.308198563333333175e-01,1.525584700000000016e-01,1.433109000000000188e-01,1.212275333333333316e-01,1.229330000000000006e-01,1.364579999999999960e-01
1.413119999999999932e-01,1.777229933333333289e-01,2.563282000000000060e-01,2.373037000000000063e-01,1.850197000000000092e-01,1.791074266666666803e-01,1.811244000000000187e-01,1.150004909999999825e-01,1.105844033333333448e-01,9.875789333333333253e-02,1.577701499999999979e-01,1.744755000000000056e-01
2.524919999999999942e-01,7.310320833333334989e-02,1.185199333333333133e-01,1.078910319999999978e-01,1.821096783333333302e-01,1.845188640000000047e-01,1.103149000000000074e-01,7.941850000000000298e-02,9.518003333333333038e-02,1.281031999999999726e-01,1.013703999999999855e-01,7.786137666666666235e-02
1.379152633333333156e-01,1.213299200000000078e-01,1.393238099999999924e-01,1.237861300000000081e-01,1.311695066666666576e-01,1.300821750000000221e-01,1.225598499999999980e-01,1.297890999999999906e-01,1.343551666666666367e-01,1.274372400000000072e-01,1.226660633333333389e-01,1.186877600000000033e-01
5.610961666666666736e-02,1.003003233333333299e-01,9.027959000000000678e-02,1.686849760000000142e-01,7.642016999999999560e-02,7.457705000000000584e-02,2.576428696666666629e-01,1.058907399999999971e-01,9.913040233333333950e-02,2.744078999999999963e-02,4.391044999999999671e-02,8.239682933333332404e-02
8.364349999999998175e-02,6.753570000000000406e-02,2.434621553333333466e-01,1.095302699999999851e-01,6.989980000000001192e-02,6.982133666666666405e-02,7.188569999999999682e-02,5.929387333333332316e-02,7.165789999999999660e-02,6.606449999999999823e-02,5.775470000000000603e-02,6.251443999999999057e-02
2.569909000000000221e-01,2.492021166666666399e-01,2.708316580000000307e-01,2.422885600000000139e-01,2.477279000000000009e-01,2.325491699999999717e-01,2.435048000000000212e-01,2.300881999999999927e-01,2.212163353333333471e-01,2.445567000000000157e-01,2.374911066666666737e-01,2.441009666666666689e-01
9.512843333333333151e-02,1.235071700000000133e-01,1.728015999999999996e-01,1.337114999999999831e-01,1.852612000000000148e-01,1.187221880000000063e-01,2.175149000000000110e-01,6.921708666666667731e-02,9.806410000000000127e-02,1.265827846666666701e-01,9.874096666666666577e-02,7.824944999999999817e-02
6.559623333333333695e-02,9.548812466666665999e-02,9.920809999999999351e-02,7.364419999999999300e-02,6.347939833333332560e-02,1.121877639999999954e-01,1.017131499999999883e-01,3.772089999999999471e-02,1.133695499999999856e-01,4.430579999999999935e-02,4.655549999999999966e-02,3.542489799999999633e-02
2.596056799999999498e-01,2.643153833333333758e-01,2.357419300000000717e-01,2.312710799999999900e-01,2.382123800000000013e-01,2.769216800000000034e-01,2.683235799999999505e-01,2.152577433333333345e-01,2.035019100000000081e-01,2.201463099999999562e-01,2.203441099999999542e-01,2.016213299999999875e-01
6.063193999999999528e-02,8.643238000000000310e-02,4.650465666666666470e-02,6.618356666666666555e-02,6.856407866666666684e-02,6.732586666666666442e-02,5.470933000000000046e-02,1.194683500000000009e-01,8.342040000000000566e-02,3.356027666666666631e-02,6.598375000000000767e-02,6.459232366666665948e-02
3.086965599999999532e-01,3.137128406666667146e-01,2.077688599999999997e-01,2.715932433333333451e-01,3.407700866666666384e-01,3.049600650000000024e-01,1.716995000000000049e-01,2.962873099999999149e-01,1.678286999999999973e-01,2.665703100000000325e-01,3.432236833333332515e-01,1.953391983333333248e-01
6.635430000000000494e-02,5.191450000000000231e-02,5.662786666666666524e-02,3.409580000000000249e-02,5.819943333333333496e-02,3.820049999999999835e-02,3.005410000000000026e-02,5.771949999999999997e-02,5.969226666666666709e-02,3.447506666666666497e-02,4.695736666666666670e-02,3.249790000000000317e-02
7.599278666666667292e-02,7.153060566666666342e-02,2.812690000000000329e-02,1.922959999999999947e-02,5.482390000000000180e-02,2.065760000000000166e-02,9.294547333333333383e-02,1.718068049999999791e-01,1.701873839999999971e-01,9.232480666666666169e-02,1.613671366666667023e-02,2.021219999999999961e-02
1.848854600000000015e-01,2.527031633333333138e-01,1.636093500000000145e-01,6.201779999999999793e-02,1.156750200000000034e-01,2.987241200000000374e-01,2.665708999999999787e-02,2.345722600000000047e-01,2.103921766666666804e-01,2.860405599999999993e-01,2.266940699999999975e-01,1.666383200000000064e-01
4.099551666666666899e-02,8.454788000000000581e-02,3.438400000000000484e-02,3.077888333333332962e-02,2.515569999999999959e-02,1.029365633333333314e-02,1.670216533333333531e-01,9.592199999999999338e-02,4.414292000000000216e-02,1.021292000000000207e-02,2.875760000000000122e-02,3.275879999999999764e-02
1.561315999999999815e-01,9.195285666666666580e-02,8.163770800000000327e-02,1.520481999999999945e-01,1.809183166666666898e-01,5.452254833333333023e-02,1.528803519999999971e-01,1.962142233333333263e-01,2.188296000000000130e-01,1.198047000000000140e-01,1.437844999999999818e-01,1.143875000000000031e-01
2.049945420000000018e-01,1.646324766666666661e-01,2.495505600000000046e-01,2.047773900000000313e-01,1.330920663333333420e-01,1.385012399999999977e-01,2.237238999999999756e-01,2.379073893333333023e-01,2.637435999999999670e-01,2.393231500000000123e-01,1.723302020000000156e-01,1.535781800000000086e-01
1.663292799999999960e-01,2.387596800000000019e-01,6.277324000000000792e-02,1.576506799999999875e-01,2.088567066666666694e-01,9.922042666666665289e-02,1.645504853333333573e-01,1.515804133333333303e-01,1.626567299999999994e-01,8.292632000000002557e-02,1.840587300000000592e-01,8.855567999999999773e-02
1.404283600000000021e-01,1.453458699999999881e-01,2.067106666666666537e-01,1.829845999999999973e-01,2.086161166666666567e-01,2.474033299999999769e-01,2.303978999999999888e-01,1.749047290000000088e-01,1.477865066666666782e-01,1.451606000000000007e-01,1.806909866666666364e-01,1.250354266666666714e-01
1.208658099999999902e-01,9.799745999999999457e-02,4.954556000000000238e-02,5.640435666666666209e-02,1.025796099999999877e-01,1.102950466666666601e-01,7.417912940000000177e-02,4.320814466666667020e-02,1.283716766666666564e-01,1.153149766666666659e-01,7.063514000000001292e-02,4.948415999999999926e-02
6.690768666666667419e-02,3.351257666666666857e-02,7.639272000000001117e-02,1.024141596666666709e-01,7.685686666666666222e-02,2.338793000000000122e-02,2.036023600000000100e-01,1.273653586666667059e-01,1.979400933333333445e-01,1.737289200000000089e-02,5.497033999999999254e-02,4.104757266666666377e-02
1.121299600000000007e-01,7.556018666666668160e-02,8.999810666666667458e-02,1.003644999999999954e-01,3.465940866666666897e-02,7.618110000000000159e-02,6.031698933333333457e-02,7.045402666666666924e-02,5.270436666666666881e-02,7.659252570000001092e-02,1.146432063333333307e-01,8.542669999999999431e-02
